"plot","yr.m","ppt"
"NW","2014-01",0
"NW","2014-02",0
"NW","2014-03",11.07
"NW","2014-04",1.05
"NW","2014-05",0.32
"NW","2014-06",0
"NW","2014-07",33.7
"NW","2014-08",42.53
"NW","2014-09",30.95
"NW","2014-10",3.4
"NW","2014-11",0
"NW","2014-12",16.66
"NW","2015-01",20.86
"NW","2015-02",3.49
"NW","2015-03",26.58
"NW","2015-04",3.92
"NW","2015-05",19.96
"NW","2015-06",2.7
"NW","2015-07",21.35
"NW","2015-08",11.66
"NW","2015-09",15.84
"NW","2015-10",24.34
"NW","2015-11",2.16
"NW","2015-12",4.14
"NW","2016-01",26.98
"NW","2016-02",3.21
"NW","2016-03",0
"NW","2016-04",9.17
"NW","2016-05",2.89
"NW","2016-06",3.81
"NW","2016-07",6.86
"NW","2016-08",35.2
"NW","2016-09",9.19
"NW","2016-10",1.65
"NW","2016-11",6.82
"NW","2016-12",36.35
"NW","2017-01",37.22
"NW","2017-02",40.7
"NW","2017-03",3.2
"NW","2017-04",0
"NW","2017-05",7.87
"NW","2017-06",0
"NW","2017-07",25.18
"NW","2017-08",18.65
"NW","2017-09",7.68
"NW","2017-10",0
"NW","2017-11",0
"NW","2017-12",0
"NW","2018-01",13.39
"NW","2018-02",2.81
"NW","2018-03",2.63
"NW","2018-04",0
"NW","2018-05",0
"NW","2018-06",1.17
"NW","2018-07",35.26
"NW","2018-08",11.9
"NW","2018-09",1.17
"NW","2018-10",43.23
"NW","2018-11",2.07
"NW","2018-12",8.07
"NW","2019-01",43.26
"NW","2019-02",36.04
"NW","2019-03",14.67
"NW","2019-04",6.65
"NW","2019-05",2.53
"NW","2019-06",0
"NW","2019-07",3.42
"NW","2019-08",0.63
"NW","2019-09",23.13
"NW","2019-10",0
"NW","2019-11",53.85
"NW","2019-12",24.61
"NW","2020-01",0
"NW","2020-02",21.5
"NW","2020-03",69.2
"NW","2020-04",2.95
"NW","2020-05",0
"NW","2020-06",0
"NW","2020-07",1.26
"SP","1985-01",38.67
"SP","1985-02",38.74
"SP","1985-03",13.94
"SP","1985-04",13.68
"SP","1985-05",0
"SP","1985-06",2.13
"SP","1985-07",58.86
"SP","1985-08",46.02
"SP","1985-09",56.34
"SP","1985-10",39.05
"SP","1985-11",49.23
"SP","1985-12",8.15
"SP","1986-01",2.5
"SP","1986-02",60.78
"SP","1986-03",66.58
"SP","1986-04",2.58
"SP","1986-05",3.11
"SP","1986-06",4.81
"SP","1986-07",50.36
"SP","1986-08",67.59
"SP","1986-09",19.72
"SP","1986-10",38.07
"SP","1986-11",37.34
"SP","1986-12",52.4
"SP","1987-01",19.55
"SP","1987-02",50.47
"SP","1987-03",27.7
"SP","1987-04",20.14
"SP","1987-05",10.81
"SP","1987-06",1.63
"SP","1987-07",25.68
"SP","1987-08",64.06
"SP","1987-09",45.97
"SP","1987-10",14.28
"SP","1987-11",24.07
"SP","1987-12",50.98
"SP","1988-01",23.95
"SP","1988-02",18.24
"SP","1988-03",0.7
"SP","1988-04",40.68
"SP","1988-05",0
"SP","1988-06",6.63
"SP","1988-07",57.56
"SP","1988-08",62.15
"SP","1988-09",20.5
"SP","1988-10",48.56
"SP","1988-11",29.43
"SP","1988-12",4.91
"SP","1989-01",33.65
"SP","1989-02",3.36
"SP","1989-03",23.82
"SP","1989-04",0
"SP","1989-05",4.24
"SP","1989-06",1.91
"SP","1989-07",45.63
"SP","1989-08",46.83
"SP","1989-09",0.62
"SP","1989-10",41.98
"SP","1989-11",3.04
"SP","1989-12",11.18
"SP","1990-01",23.28
"SP","1990-02",42.08
"SP","1990-03",29.72
"SP","1990-04",8.44
"SP","1990-05",0.93
"SP","1990-06",4.93
"SP","1990-07",115.28
"SP","1990-08",92.37
"SP","1990-09",39.72
"SP","1990-10",6.39
"SP","1990-11",18.34
"SP","1990-12",62.83
"SP","1991-01",32.44
"SP","1991-02",35.19
"SP","1991-03",73.93
"SP","1991-04",0
"SP","1991-05",1.02
"SP","1991-06",0.7
"SP","1991-07",25.24
"SP","1991-08",41.2
"SP","1991-09",20.19
"SP","1991-10",14.48
"SP","1991-11",31.14
"SP","1991-12",58.18
"SP","1992-01",43.39
"SP","1992-02",63.68
"SP","1992-03",67.79
"SP","1992-04",9.56
"SP","1992-05",60.65
"SP","1992-06",7.85
"SP","1992-07",57.28
"SP","1992-08",122.87
"SP","1992-09",1.79
"SP","1992-10",10.48
"SP","1992-11",4.49
"SP","1992-12",110.17
"SP","1993-01",150.72
"SP","1993-02",60.58
"SP","1993-03",22.67
"SP","1993-04",0
"SP","1993-05",14.92
"SP","1993-06",0
"SP","1993-07",12.59
"SP","1993-08",118.71
"SP","1993-09",13.34
"SP","1993-10",37.12
"SP","1993-11",31.9
"SP","1993-12",10.57
"SP","1994-01",5.57
"SP","1994-02",50.35
"SP","1994-03",33.45
"SP","1994-04",6.48
"SP","1994-05",21.15
"SP","1994-06",0.79
"SP","1994-07",19.48
"SP","1994-08",54.77
"SP","1994-09",58.56
"SP","1994-10",29.89
"SP","1994-11",55.16
"SP","1994-12",73.92
"SP","1995-01",64.65
"SP","1995-02",51.03
"SP","1995-03",18.89
"SP","1995-04",13.07
"SP","1995-05",5.49
"SP","1995-06",0
"SP","1995-07",11.22
"SP","1995-08",70.26
"SP","1995-09",43.04
"SP","1995-10",0
"SP","1995-11",19.93
"SP","1995-12",6.38
"SP","1996-01",3.84
"SP","1996-02",51.08
"SP","1996-03",4.18
"SP","1996-04",1.06
"SP","1996-05",0
"SP","1996-06",3.53
"SP","1996-07",86.51
"SP","1996-08",58.14
"SP","1996-09",58.47
"SP","1996-10",26.76
"SP","1996-11",15.52
"SP","1996-12",0
"SP","1997-01",44.39
"SP","1997-02",25.99
"SP","1997-03",7.73
"SP","1997-04",5.72
"SP","1997-05",16.44
"SP","1997-06",10.97
"SP","1997-07",13.43
"SP","1997-08",73.82
"SP","1997-09",33.09
"SP","1997-10",8.98
"SP","1997-11",20.26
"SP","1997-12",55.2
"SP","1998-01",7.57
"SP","1998-02",120.37
"SP","1998-03",58.56
"SP","1998-04",16.85
"SP","1998-05",0
"SP","1998-06",0.54
"SP","1998-07",65.22
"SP","1998-08",85.8
"SP","1998-09",26.51
"SP","1998-10",11.92
"SP","1998-11",27.7
"SP","1998-12",14.32
"SP","1999-01",1.16
"SP","1999-02",1.34
"SP","1999-03",3.42
"SP","1999-04",42.27
"SP","1999-05",0
"SP","1999-06",2.06
"SP","1999-07",96.47
"SP","1999-08",91.37
"SP","1999-09",34.95
"SP","1999-10",0.39
"SP","1999-11",0
"SP","1999-12",0
"SP","2000-01",8.58
"SP","2000-02",6.86
"SP","2000-03",31.63
"SP","2000-04",0
"SP","2000-05",0
"SP","2000-06",55.14
"SP","2000-07",27.57
"SP","2000-08",98.3
"SP","2000-09",18.28
"SP","2000-10",105.21
"SP","2000-11",40.17
"SP","2000-12",2.03
"SP","2001-01",47.46
"SP","2001-02",25.76
"SP","2001-03",12.47
"SP","2001-04",40.65
"SP","2001-05",9.27
"SP","2001-06",11.62
"SP","2001-07",54.86
"SP","2001-08",65.07
"SP","2001-09",7.71
"SP","2001-10",18
"SP","2001-11",2.72
"SP","2001-12",24.77
"SP","2002-01",3.82
"SP","2002-02",1.08
"SP","2002-03",3.8
"SP","2002-04",0
"SP","2002-05",0
"SP","2002-06",0
"SP","2002-07",42.36
"SP","2002-08",53.33
"SP","2002-09",34.22
"SP","2002-10",7.89
"SP","2002-11",5.91
"SP","2002-12",25.86
"SP","2003-01",1.49
"SP","2003-02",58.53
"SP","2003-03",17.47
"SP","2003-04",7.5
"SP","2003-05",4.81
"SP","2003-06",2.05
"SP","2003-07",68.84
"SP","2003-08",46.72
"SP","2003-09",17.23
"SP","2003-10",10.31
"SP","2003-11",21.48
"SP","2003-12",6.11
"SP","2004-01",21.57
"SP","2004-02",24.66
"SP","2004-03",45.2
"SP","2004-04",25.19
"SP","2004-05",0
"SP","2004-06",0.14
"SP","2004-07",45.06
"SP","2004-08",44.8
"SP","2004-09",29.14
"SP","2004-10",20.07
"SP","2004-11",10.6
"SP","2004-12",28.77
"SP","2005-01",50.72
"SP","2005-02",69.11
"SP","2005-03",13.49
"SP","2005-04",8.1
"SP","2005-05",8.09
"SP","2005-06",0.86
"SP","2005-07",30.55
"SP","2005-08",71.54
"SP","2005-09",32.22
"SP","2005-10",3.04
"SP","2005-11",0
"SP","2005-12",1.8
"SP","2006-01",0.7
"SP","2006-02",0
"SP","2006-03",34.69
"SP","2006-04",1.39
"SP","2006-05",2.69
"SP","2006-06",6.26
"SP","2006-07",164.39
"SP","2006-08",61.3
"SP","2006-09",36.55
"SP","2006-10",21.48
"SP","2006-11",0.57
"SP","2006-12",12.89
"SP","2007-01",26.95
"SP","2007-02",14.74
"SP","2007-03",22.05
"SP","2007-04",7.44
"SP","2007-05",0.61
"SP","2007-06",1.04
"SP","2007-07",54.82
"SP","2007-08",39.06
"SP","2007-09",23.07
"SP","2007-10",3.02
"SP","2007-11",3.92
"SP","2007-12",57.57
"SP","2008-01",27.31
"SP","2008-02",29.69
"SP","2008-03",2.3
"SP","2008-04",0
"SP","2008-05",14.25
"SP","2008-06",8.11
"SP","2008-07",106.48
"SP","2008-08",42.95
"SP","2008-09",22.51
"SP","2008-10",6.21
"SP","2008-11",19.9
"SP","2008-12",27.47
"SP","2009-01",25.44
"SP","2009-02",19.4
"SP","2009-03",5.46
"SP","2009-04",5.83
"SP","2009-05",14.94
"SP","2009-06",6.07
"SP","2009-07",61.13
"SP","2009-08",11.43
"SP","2009-09",11.89
"SP","2009-10",4.19
"SP","2009-11",5.24
"SP","2009-12",22.1
"SP","2010-01",91.02
"SP","2010-02",39.01
"SP","2010-03",10.26
"SP","2010-04",7.89
"SP","2010-05",0
"SP","2010-06",0
"SP","2010-07",66.94
"SP","2010-08",73.89
"SP","2010-09",15.03
"SP","2010-10",6.58
"SP","2010-11",0.41
"SP","2010-12",36.92
"SP","2011-01",0
"SP","2011-02",10.24
"SP","2011-03",2.3
"SP","2011-04",10.25
"SP","2011-05",0.7
"SP","2011-06",1.43
"SP","2011-07",67.92
"SP","2011-08",44.1
"SP","2011-09",52.88
"SP","2011-10",3.16
"SP","2011-11",24.98
"SP","2011-12",49.18
"SP","2012-01",9.92
"SP","2012-02",6.51
"SP","2012-03",14.82
"SP","2012-04",7.84
"SP","2012-05",0.76
"SP","2012-06",2.65
"SP","2012-07",65.89
"SP","2012-08",56.55
"SP","2012-09",5.33
"SP","2012-10",0.96
"SP","2012-11",6.28
"SP","2012-12",33.45
"SP","2013-01",17.37
"SP","2013-02",13.71
"SP","2013-03",15.34
"SP","2013-04",4.05
"SP","2013-05",0.01
"SP","2013-06",1.96
"SP","2013-07",64.09
"SP","2013-08",37.84
"SP","2013-09",20.2
"SP","2013-10",0
"SP","2013-11",42.15
"SP","2013-12",20.1
"SP","2014-01",0
"SP","2014-02",0.83
"SP","2014-03",14.31
"SP","2014-04",3.87
"SP","2014-05",0
"SP","2014-06",0
"SP","2014-07",53.66
"SP","2014-08",79.42
"SP","2014-09",61.72
"SP","2014-10",20.65
"SP","2014-11",0.05
"SP","2014-12",53.92
"SP","2015-01",46.08
"SP","2015-02",16.03
"SP","2015-03",13.33
"SP","2015-04",14.02
"SP","2015-05",10.49
"SP","2015-06",14.83
"SP","2015-07",55.76
"SP","2015-08",83.74
"SP","2015-09",67.26
"SP","2015-10",64.41
"SP","2015-11",17.64
"SP","2015-12",20.65
"SP","2016-01",45.36
"SP","2016-02",7.02
"SP","2016-03",1.41
"SP","2016-04",26.09
"SP","2016-05",1.76
"SP","2016-06",32.26
"SP","2016-07",54.22
"SP","2016-08",78.32
"SP","2016-09",68.31
"SP","2016-10",0.77
"SP","2016-11",15.41
"SP","2016-12",46.51
"SP","2017-01",60.17
"SP","2017-02",8.23
"SP","2017-03",4.01
"SP","2017-04",0
"SP","2017-05",9.17
"SP","2017-06",0
"SP","2017-07",97.21
"SP","2017-08",42.46
"SP","2017-09",8.79
"SP","2017-10",0.44
"SP","2017-11",0.02
"SP","2017-12",6.41
"SP","2018-01",14.74
"SP","2018-02",68.14
"SP","2018-03",1.62
"SP","2018-04",0
"SP","2018-05",0.72
"SP","2018-06",14.79
"SP","2018-07",43.82
"SP","2018-08",49.5
"SP","2018-09",37.71
"SP","2018-10",75.7
"SP","2018-11",8.07
"SP","2018-12",30.81
"SP","2019-01",44.82
"SP","2019-02",82.48
"SP","2019-03",17.78
"SP","2019-04",5.17
"SP","2019-05",5.42
"SP","2019-06",0
"SP","2019-07",20.17
"SP","2019-08",22.47
"SP","2019-09",50.54
"SP","2019-10",0
"SP","2019-11",78.67
"SP","2019-12",53.82
"SP","2020-01",23.92
"SP","2020-02",31.22
"SP","2020-03",33.31
"SP","2020-04",0.65
"SP","2020-05",0.04
"SP","2020-06",0
"SP","2020-07",17.43
"TM","1985-01",33.24
"TM","1985-02",26.11
"TM","1985-03",22
"TM","1985-04",4.22
"TM","1985-05",0
"TM","1985-06",0
"TM","1985-07",17.58
"TM","1985-08",8.06
"TM","1985-09",68.83
"TM","1985-10",20.78
"TM","1985-11",52.74
"TM","1985-12",15.07
"TM","1986-01",0.48
"TM","1986-02",56.1
"TM","1986-03",58.79
"TM","1986-04",0.78
"TM","1986-05",0.34
"TM","1986-06",5.98
"TM","1986-07",32.77
"TM","1986-08",48.35
"TM","1986-09",14.22
"TM","1986-10",34.55
"TM","1986-11",12.44
"TM","1986-12",58.66
"TM","1987-01",40.98
"TM","1987-02",66.93
"TM","1987-03",14.51
"TM","1987-04",2.09
"TM","1987-05",2.57
"TM","1987-06",0.05
"TM","1987-07",6.3
"TM","1987-08",21.46
"TM","1987-09",15.2
"TM","1987-10",18.85
"TM","1987-11",41.24
"TM","1987-12",39.32
"TM","1988-01",35.2
"TM","1988-02",8.29
"TM","1988-03",1.07
"TM","1988-04",54.31
"TM","1988-05",0
"TM","1988-06",0.26
"TM","1988-07",28.98
"TM","1988-08",53.32
"TM","1988-09",0
"TM","1988-10",43.04
"TM","1988-11",20.67
"TM","1988-12",1.71
"TM","1989-01",36.96
"TM","1989-02",0.74
"TM","1989-03",31.78
"TM","1989-04",0
"TM","1989-05",2.35
"TM","1989-06",0
"TM","1989-07",19.83
"TM","1989-08",7.85
"TM","1989-09",1.2
"TM","1989-10",21.93
"TM","1989-11",4.14
"TM","1989-12",10.38
"TM","1990-01",23.37
"TM","1990-02",41.66
"TM","1990-03",38.63
"TM","1990-04",25.76
"TM","1990-05",5.91
"TM","1990-06",3.44
"TM","1990-07",50.87
"TM","1990-08",114.85
"TM","1990-09",32.73
"TM","1990-10",0.8
"TM","1990-11",20.58
"TM","1990-12",89.9
"TM","1991-01",39.38
"TM","1991-02",10.64
"TM","1991-03",100.59
"TM","1991-04",0
"TM","1991-05",0
"TM","1991-06",0.05
"TM","1991-07",6.91
"TM","1991-08",13.51
"TM","1991-09",22.34
"TM","1991-10",19.2
"TM","1991-11",32.96
"TM","1991-12",64.23
"TM","1992-01",50.33
"TM","1992-02",50.98
"TM","1992-03",100.35
"TM","1992-04",15.51
"TM","1992-05",30.29
"TM","1992-06",1.58
"TM","1992-07",41.84
"TM","1992-08",91.39
"TM","1992-09",0.88
"TM","1992-10",9.33
"TM","1992-11",0.06
"TM","1992-12",110.83
"TM","1993-01",137
"TM","1993-02",74.81
"TM","1993-03",37.62
"TM","1993-04",0
"TM","1993-05",6.93
"TM","1993-06",0
"TM","1993-07",2.32
"TM","1993-08",117.31
"TM","1993-09",3.41
"TM","1993-10",12.27
"TM","1993-11",98.68
"TM","1993-12",0.96
"TM","1994-01",2.68
"TM","1994-02",38.94
"TM","1994-03",54.17
"TM","1994-04",14.95
"TM","1994-05",18.14
"TM","1994-06",1.19
"TM","1994-07",14.3
"TM","1994-08",5.25
"TM","1994-09",26.8
"TM","1994-10",37.38
"TM","1994-11",24.94
"TM","1994-12",62.31
"TM","1995-01",79.28
"TM","1995-02",29.11
"TM","1995-03",34.15
"TM","1995-04",7.7
"TM","1995-05",1.84
"TM","1995-06",0
"TM","1995-07",0.52
"TM","1995-08",43.6
"TM","1995-09",30.66
"TM","1995-10",0
"TM","1995-11",16.22
"TM","1995-12",2.1
"TM","1996-01",0
"TM","1996-02",47.1
"TM","1996-03",11.94
"TM","1996-04",0
"TM","1996-05",0
"TM","1996-06",0.02
"TM","1996-07",50.14
"TM","1996-08",15.39
"TM","1996-09",49.66
"TM","1996-10",0.78
"TM","1996-11",12.99
"TM","1996-12",0
"TM","1997-01",33.25
"TM","1997-02",21.44
"TM","1997-03",3.37
"TM","1997-04",9.27
"TM","1997-05",8.98
"TM","1997-06",0
"TM","1997-07",5.08
"TM","1997-08",35
"TM","1997-09",12.22
"TM","1997-10",11.59
"TM","1997-11",12.84
"TM","1997-12",51.96
"TM","1998-01",6.44
"TM","1998-02",127.96
"TM","1998-03",75.29
"TM","1998-04",13.19
"TM","1998-05",0
"TM","1998-06",0
"TM","1998-07",16.24
"TM","1998-08",40.63
"TM","1998-09",24.47
"TM","1998-10",5.11
"TM","1998-11",13.27
"TM","1998-12",10.66
"TM","1999-01",0.63
"TM","1999-02",5.05
"TM","1999-03",3.66
"TM","1999-04",41.84
"TM","1999-05",0
"TM","1999-06",0
"TM","1999-07",56.7
"TM","1999-08",31.99
"TM","1999-09",37.45
"TM","1999-10",0
"TM","1999-11",0
"TM","1999-12",0
"TM","2000-01",3.44
"TM","2000-02",1.83
"TM","2000-03",58.8
"TM","2000-04",0
"TM","2000-05",0
"TM","2000-06",12.75
"TM","2000-07",3.51
"TM","2000-08",25.03
"TM","2000-09",2.48
"TM","2000-10",104.36
"TM","2000-11",26.16
"TM","2000-12",1.18
"TM","2001-01",77.43
"TM","2001-02",26.74
"TM","2001-03",23.16
"TM","2001-04",60.52
"TM","2001-05",0.34
"TM","2001-06",1.04
"TM","2001-07",46.54
"TM","2001-08",41.04
"TM","2001-09",0
"TM","2001-10",9.1
"TM","2001-11",1.75
"TM","2001-12",39.45
"TM","2002-01",3.85
"TM","2002-02",0
"TM","2002-03",8.51
"TM","2002-04",5.05
"TM","2002-05",0
"TM","2002-06",0
"TM","2002-07",42.08
"TM","2002-08",8.85
"TM","2002-09",62.15
"TM","2002-10",6.99
"TM","2002-11",11.35
"TM","2002-12",12.2
"TM","2003-01",2.65
"TM","2003-02",80.88
"TM","2003-03",23.73
"TM","2003-04",8.53
"TM","2003-05",0
"TM","2003-06",0
"TM","2003-07",25.47
"TM","2003-08",36.4
"TM","2003-09",20.98
"TM","2003-10",2.01
"TM","2003-11",19.75
"TM","2003-12",12.49
"TM","2004-01",31.91
"TM","2004-02",19.1
"TM","2004-03",46.15
"TM","2004-04",28.55
"TM","2004-05",0
"TM","2004-06",0
"TM","2004-07",8.43
"TM","2004-08",28.92
"TM","2004-09",20.64
"TM","2004-10",26.09
"TM","2004-11",13.41
"TM","2004-12",49.5
"TM","2005-01",64.96
"TM","2005-02",106.03
"TM","2005-03",24.53
"TM","2005-04",6.08
"TM","2005-05",4.09
"TM","2005-06",0.97
"TM","2005-07",16.54
"TM","2005-08",53.59
"TM","2005-09",0.11
"TM","2005-10",7.02
"TM","2005-11",0
"TM","2005-12",0
"TM","2006-01",0
"TM","2006-02",0
"TM","2006-03",79.07
"TM","2006-04",0
"TM","2006-05",0
"TM","2006-06",0
"TM","2006-07",53.42
"TM","2006-08",21.07
"TM","2006-09",42.46
"TM","2006-10",10.06
"TM","2006-11",0
"TM","2006-12",8
"TM","2007-01",21.01
"TM","2007-02",15.6
"TM","2007-03",28.49
"TM","2007-04",6
"TM","2007-05",0
"TM","2007-06",0
"TM","2007-07",42.74
"TM","2007-08",44.17
"TM","2007-09",12.92
"TM","2007-10",0.01
"TM","2007-11",0.83
"TM","2007-12",79.46
"TM","2008-01",78.82
"TM","2008-02",34.36
"TM","2008-03",0
"TM","2008-04",0
"TM","2008-05",20.15
"TM","2008-06",0
"TM","2008-07",54.72
"TM","2008-08",36.17
"TM","2008-09",7.35
"TM","2008-10",0.12
"TM","2008-11",8.2
"TM","2008-12",35.99
"TM","2009-01",15.02
"TM","2009-02",40.39
"TM","2009-03",1.22
"TM","2009-04",13.73
"TM","2009-05",3.18
"TM","2009-06",1.23
"TM","2009-07",12.83
"TM","2009-08",5.06
"TM","2009-09",12.13
"TM","2009-10",0
"TM","2009-11",1.96
"TM","2009-12",26.92
"TM","2010-01",109.77
"TM","2010-02",40.08
"TM","2010-03",29.06
"TM","2010-04",0.7
"TM","2010-05",0
"TM","2010-06",0
"TM","2010-07",16.94
"TM","2010-08",43.63
"TM","2010-09",5.57
"TM","2010-10",19.19
"TM","2010-11",1.81
"TM","2010-12",28.72
"TM","2011-01",0
"TM","2011-02",29.71
"TM","2011-03",8.48
"TM","2011-04",18.03
"TM","2011-05",10.24
"TM","2011-06",0
"TM","2011-07",21.03
"TM","2011-08",41.94
"TM","2011-09",13.01
"TM","2011-10",8.66
"TM","2011-11",15.51
"TM","2011-12",63.87
"TM","2012-01",17.98
"TM","2012-02",20.52
"TM","2012-03",29.73
"TM","2012-04",3.59
"TM","2012-05",2.02
"TM","2012-06",1.09
"TM","2012-07",37.96
"TM","2012-08",45.42
"TM","2012-09",23.56
"TM","2012-10",0
"TM","2012-11",11.19
"TM","2012-12",51.78
"TM","2013-01",40.9
"TM","2013-02",19.31
"TM","2013-03",24.31
"TM","2013-04",6.3
"TM","2013-05",0
"TM","2013-06",0
"TM","2013-07",97.93
"TM","2013-08",17.59
"TM","2013-09",23.6
"TM","2013-10",4.63
"TM","2013-11",37.46
"TM","2013-12",12.15
"TM","2014-01",0
"TM","2014-02",0
"TM","2014-03",48.43
"TM","2014-04",3.25
"TM","2014-05",0
"TM","2014-06",0
"TM","2014-07",15.9
"TM","2014-08",34.47
"TM","2014-09",91.77
"TM","2014-10",22.4
"TM","2014-11",0
"TM","2014-12",41.97
"TM","2015-01",53.9
"TM","2015-02",2.82
"TM","2015-03",12.83
"TM","2015-04",7.63
"TM","2015-05",27.22
"TM","2015-06",7.64
"TM","2015-07",15.55
"TM","2015-08",20.02
"TM","2015-09",20.97
"TM","2015-10",32.66
"TM","2015-11",18.9
"TM","2015-12",14.17
"TM","2016-01",47.04
"TM","2016-02",6.02
"TM","2016-03",0
"TM","2016-04",11.52
"TM","2016-05",4.98
"TM","2016-06",8.51
"TM","2016-07",11.94
"TM","2016-08",64.28
"TM","2016-09",6.7
"TM","2016-10",5.98
"TM","2016-11",20.83
"TM","2016-12",41.6
"TM","2017-01",56.76
"TM","2017-02",30.13
"TM","2017-03",8.28
"TM","2017-04",0
"TM","2017-05",5.38
"TM","2017-06",0
"TM","2017-07",82.17
"TM","2017-08",41.03
"TM","2017-09",7.48
"TM","2017-10",0
"TM","2017-11",0.03
"TM","2017-12",5.97
"TM","2018-01",11.09
"TM","2018-02",24.3
"TM","2018-03",1.6
"TM","2018-04",0
"TM","2018-05",0.53
"TM","2018-06",13
"TM","2018-07",21.5
"TM","2018-08",47.16
"TM","2018-09",10.64
"TM","2018-10",61.95
"TM","2018-11",10.93
"TM","2018-12",12.44
"TM","2019-01",29.66
"TM","2019-02",110.54
"TM","2019-03",18.46
"TM","2019-04",4.7
"TM","2019-05",1.64
"TM","2019-06",0
"TM","2019-07",26.47
"TM","2019-08",9.43
"TM","2019-09",37.6
"TM","2019-10",0
"TM","2019-11",80.63
"TM","2019-12",55.56
"TM","2020-01",8.91
"TM","2020-02",32.91
"TM","2020-03",52.14
"TM","2020-04",0
"TM","2020-05",0.58
"TM","2020-06",0
"TM","2020-07",0
"WM","1985-01",39.53
"WM","1985-02",41.65
"WM","1985-03",22.09
"WM","1985-04",14.26
"WM","1985-05",0
"WM","1985-06",0
"WM","1985-07",43.12
"WM","1985-08",29.38
"WM","1985-09",31.34
"WM","1985-10",34.71
"WM","1985-11",113.22
"WM","1985-12",15.48
"WM","1986-01",12.47
"WM","1986-02",30.06
"WM","1986-03",63.94
"WM","1986-04",2.85
"WM","1986-05",6.85
"WM","1986-06",16.72
"WM","1986-07",50.52
"WM","1986-08",54.86
"WM","1986-09",40.3
"WM","1986-10",23.99
"WM","1986-11",11.37
"WM","1986-12",35.95
"WM","1987-01",35.4
"WM","1987-02",55.14
"WM","1987-03",13.84
"WM","1987-04",6.76
"WM","1987-05",12.27
"WM","1987-06",6.34
"WM","1987-07",27.13
"WM","1987-08",52.9
"WM","1987-09",30.65
"WM","1987-10",63.08
"WM","1987-11",74.12
"WM","1987-12",46.9
"WM","1988-01",47.38
"WM","1988-02",25.12
"WM","1988-03",8.38
"WM","1988-04",65.73
"WM","1988-05",0
"WM","1988-06",5.36
"WM","1988-07",28.87
"WM","1988-08",126.03
"WM","1988-09",1.67
"WM","1988-10",17.55
"WM","1988-11",23.06
"WM","1988-12",5.13
"WM","1989-01",66.87
"WM","1989-02",6.38
"WM","1989-03",36.36
"WM","1989-04",0
"WM","1989-05",6.79
"WM","1989-06",0
"WM","1989-07",55.3
"WM","1989-08",32.48
"WM","1989-09",5.03
"WM","1989-10",34.83
"WM","1989-11",0
"WM","1989-12",14.97
"WM","1990-01",47.63
"WM","1990-02",27.11
"WM","1990-03",35.86
"WM","1990-04",11.06
"WM","1990-05",6.56
"WM","1990-06",10.41
"WM","1990-07",90.98
"WM","1990-08",64.48
"WM","1990-09",60.56
"WM","1990-10",13.94
"WM","1990-11",16.79
"WM","1990-12",18.76
"WM","1991-01",26.8
"WM","1991-02",40.83
"WM","1991-03",159.95
"WM","1991-04",0
"WM","1991-05",0
"WM","1991-06",1.85
"WM","1991-07",14.16
"WM","1991-08",43.91
"WM","1991-09",17.28
"WM","1991-10",16.97
"WM","1991-11",44.54
"WM","1991-12",57.37
"WM","1992-01",53.98
"WM","1992-02",98.43
"WM","1992-03",90.29
"WM","1992-04",21.42
"WM","1992-05",48.46
"WM","1992-06",2.93
"WM","1992-07",45.11
"WM","1992-08",105.04
"WM","1992-09",16.76
"WM","1992-10",8.47
"WM","1992-11",0
"WM","1992-12",121.46
"WM","1993-01",231.54
"WM","1993-02",150.93
"WM","1993-03",31.44
"WM","1993-04",0
"WM","1993-05",3.35
"WM","1993-06",1.77
"WM","1993-07",0
"WM","1993-08",46.37
"WM","1993-09",5.1
"WM","1993-10",34.98
"WM","1993-11",57.83
"WM","1993-12",12.53
"WM","1994-01",2.59
"WM","1994-02",38.82
"WM","1994-03",39.15
"WM","1994-04",7.18
"WM","1994-05",12.34
"WM","1994-06",4.43
"WM","1994-07",27.13
"WM","1994-08",41.76
"WM","1994-09",28.71
"WM","1994-10",20.23
"WM","1994-11",13.28
"WM","1994-12",78.2
"WM","1995-01",123.21
"WM","1995-02",78.09
"WM","1995-03",52.84
"WM","1995-04",23.92
"WM","1995-05",1.49
"WM","1995-06",3.09
"WM","1995-07",6.16
"WM","1995-08",57.94
"WM","1995-09",22.27
"WM","1995-10",0
"WM","1995-11",35.07
"WM","1995-12",0.73
"WM","1996-01",2.12
"WM","1996-02",26.13
"WM","1996-03",20.78
"WM","1996-04",0
"WM","1996-05",0
"WM","1996-06",0
"WM","1996-07",55.4
"WM","1996-08",29.85
"WM","1996-09",52.59
"WM","1996-10",4.05
"WM","1996-11",5.66
"WM","1996-12",5.28
"WM","1997-01",52.84
"WM","1997-02",34.69
"WM","1997-03",0
"WM","1997-04",29.1
"WM","1997-05",2.62
"WM","1997-06",0
"WM","1997-07",2.89
"WM","1997-08",33.53
"WM","1997-09",99.39
"WM","1997-10",2.59
"WM","1997-11",4.16
"WM","1997-12",58.52
"WM","1998-01",17.9
"WM","1998-02",122.68
"WM","1998-03",66.06
"WM","1998-04",17.81
"WM","1998-05",6
"WM","1998-06",0
"WM","1998-07",45.89
"WM","1998-08",59.07
"WM","1998-09",38.38
